timestamp_utc_gps,timestamp_utc_local,latitude_dd,longitude_dd,altitude_m,bearing_deg,accuracy_m, speed_ms, speed_accuracy_ms
1696540975000,1696540976049,32.86336452807332,-84.72565467045864,344.06917144809745,81.4293,4.0,23.841244,0.014426385
1696540975000,1696540976150,32.86336452807332,-84.72565467045864,344.06917144809745,81.4293,4.0,23.841244,0.014426385
1696540975000,1696540976251,32.86336452807332,-84.72565467045864,344.06917144809745,81.4293,4.0,23.841244,0.014426385
1696540975000,1696540976352,32.86336452807332,-84.72565467045864,344.06917144809745,81.4293,4.0,23.841244,0.014426385
1696540976000,1696540976452,32.86340033651671,-84.72539877901215,344.4267467293676,80.47809,4.0,24.252573,0.017046103
1696540976000,1696540976553,32.86340033651671,-84.72539877901215,344.4267467293676,80.47809,4.0,24.252573,0.017046103
1696540976000,1696540976653,32.86340033651671,-84.72539877901215,344.4267467293676,80.47809,4.0,24.252573,0.017046103
1696540976000,1696540976755,32.86340033651671,-84.72539877901215,344.4267467293676,80.47809,4.0,24.252573,0.017046103
1696540976000,1696540976857,32.86340033651671,-84.72539877901215,344.4267467293676,80.47809,4.0,24.252573,0.017046103
1696540976000,1696540976958,32.86340033651671,-84.72539877901215,344.4267467293676,80.47809,4.0,24.252573,0.017046103
1696540976000,1696540977060,32.86340033651671,-84.72539877901215,344.4267467293676,80.47809,4.0,24.252573,0.017046103
1696540976000,1696540977160,32.86340033651671,-84.72539877901215,344.4267467293676,80.47809,4.0,24.252573,0.017046103
1696540976000,1696540977262,32.86340033651671,-84.72539877901215,344.4267467293676,80.47809,4.0,24.252573,0.017046103
1696540976000,1696540977364,32.86340033651671,-84.72539877901215,344.4267467293676,80.47809,4.0,24.252573,0.017046103
1696540977000,1696540977466,32.86343776861581,-84.72514272740493,344.7133708052333,79.84109,4.0,24.205853,0.017458798
1696540977000,1696540977566,32.86343776861581,-84.72514272740493,344.7133708052333,79.84109,4.0,24.205853,0.017458798
1696540977000,1696540977667,32.86343776861581,-84.72514272740493,344.7133708052333,79.84109,4.0,24.205853,0.017458798
1696540977000,1696540977768,32.86343776861581,-84.72514272740493,344.7133708052333,79.84109,4.0,24.205853,0.017458798
1696540977000,1696540977869,32.86343776861581,-84.72514272740493,344.7133708052333,79.84109,4.0,24.205853,0.017458798
1696540977000,1696540977970,32.86343776861581,-84.72514272740493,344.7133708052333,79.84109,4.0,24.205853,0.017458798
1696540977000,1696540978071,32.86343776861581,-84.72514272740493,344.7133708052333,79.84109,4.0,24.205853,0.017458798
1696540977000,1696540978173,32.86343776861581,-84.72514272740493,344.7133708052333,79.84109,4.0,24.205853,0.017458798
1696540977000,1696540978275,32.86343776861581,-84.72514272740493,344.7133708052333,79.84109,4.0,24.205853,0.017458798
1696540977000,1696540978376,32.86343776861581,-84.72514272740493,344.7133708052333,79.84109,4.0,24.205853,0.017458798
1696540978000,1696540978479,32.8634778443012,-84.72489156604664,345.1159618553762,79.13471,4.0,23.887987,0.01839817
1696540978000,1696540978579,32.8634778443012,-84.72489156604664,345.1159618553762,79.13471,4.0,23.887987,0.01839817
1696540978000,1696540978680,32.8634778443012,-84.72489156604664,345.1159618553762,79.13471,4.0,23.887987,0.01839817
1696540978000,1696540978782,32.8634778443012,-84.72489156604664,345.1159618553762,79.13471,4.0,23.887987,0.01839817
1696540978000,1696540978884,32.8634778443012,-84.72489156604664,345.1159618553762,79.13471,4.0,23.887987,0.01839817
1696540978000,1696540978985,32.8634778443012,-84.72489156604664,345.1159618553762,79.13471,4.0,23.887987,0.01839817
1696540978000,1696540979086,32.8634778443012,-84.72489156604664,345.1159618553762,79.13471,4.0,23.887987,0.01839817
1696540978000,1696540979187,32.8634778443012,-84.72489156604664,345.1159618553762,79.13471,4.0,23.887987,0.01839817
1696540978000,1696540979289,32.8634778443012,-84.72489156604664,345.1159618553762,79.13471,4.0,23.887987,0.01839817
1696540978000,1696540979389,32.8634778443012,-84.72489156604664,345.1159618553762,79.13471,4.0,23.887987,0.01839817
1696540979000,1696540979491,32.86351678854093,-84.72464385633668,345.412930074566,79.31456,4.0,23.539495,0.01817164
1696540979000,1696540979593,32.86351678854093,-84.72464385633668,345.412930074566,79.31456,4.0,23.539495,0.01817164
1696540979000,1696540979694,32.86351678854093,-84.72464385633668,345.412930074566,79.31456,4.0,23.539495,0.01817164
1696540979000,1696540979796,32.86351678854093,-84.72464385633668,345.412930074566,79.31456,4.0,23.539495,0.01817164
1696540979000,1696540979897,32.86351678854093,-84.72464385633668,345.412930074566,79.31456,4.0,23.539495,0.01817164
1696540979000,1696540979998,32.86351678854093,-84.72464385633668,345.412930074566,79.31456,4.0,23.539495,0.01817164
1696540979000,1696540980100,32.86351678854093,-84.72464385633668,345.412930074566,79.31456,4.0,23.539495,0.01817164
1696540979000,1696540980201,32.86351678854093,-84.72464385633668,345.412930074566,79.31456,4.0,23.539495,0.01817164
1696540979000,1696540980302,32.86351678854093,-84.72464385633668,345.412930074566,79.31456,4.0,23.539495,0.01817164
1696540979000,1696540980403,32.86351678854093,-84.72464385633668,345.412930074566,79.31456,4.0,23.539495,0.01817164
1696540980000,1696540980503,32.863554028509576,-84.72439762541592,345.92183332940016,79.94397,4.0,23.38355,0.016524158
1696540980000,1696540980605,32.863554028509576,-84.72439762541592,345.92183332940016,79.94397,4.0,23.38355,0.016524158
1696540980000,1696540980705,32.863554028509576,-84.72439762541592,345.92183332940016,79.94397,4.0,23.38355,0.016524158
1696540980000,1696540980806,32.863554028509576,-84.72439762541592,345.92183332940016,79.94397,4.0,23.38355,0.016524158
1696540980000,1696540980907,32.863554028509576,-84.72439762541592,345.92183332940016,79.94397,4.0,23.38355,0.016524158
1696540980000,1696540981008,32.863554028509576,-84.72439762541592,345.92183332940016,79.94397,4.0,23.38355,0.016524158
1696540980000,1696540981110,32.863554028509576,-84.72439762541592,345.92183332940016,79.94397,4.0,23.38355,0.016524158
1696540980000,1696540981211,32.863554028509576,-84.72439762541592,345.92183332940016,79.94397,4.0,23.38355,0.016524158
1696540980000,1696540981311,32.863554028509576,-84.72439762541592,345.92183332940016,79.94397,4.0,23.38355,0.016524158
1696540980000,1696540981413,32.863554028509576,-84.72439762541592,345.92183332940016,79.94397,4.0,23.38355,0.016524158
1696540981000,1696540981514,32.86358568045308,-84.72415159669903,346.29255294838276,81.1915,4.0,23.207233,0.017603591
1696540981000,1696540981615,32.86358568045308,-84.72415159669903,346.29255294838276,81.1915,4.0,23.207233,0.017603591
1696540981000,1696540981715,32.86358568045308,-84.72415159669903,346.29255294838276,81.1915,4.0,23.207233,0.017603591
1696540981000,1696540981816,32.86358568045308,-84.72415159669903,346.29255294838276,81.1915,4.0,23.207233,0.017603591
1696540981000,1696540981918,32.86358568045308,-84.72415159669903,346.29255294838276,81.1915,4.0,23.207233,0.017603591
1696540981000,1696540982019,32.86358568045308,-84.72415159669903,346.29255294838276,81.1915,4.0,23.207233,0.017603591
1696540981000,1696540982121,32.86358568045308,-84.72415159669903,346.29255294838276,81.1915,4.0,23.207233,0.017603591
1696540981000,1696540982222,32.86358568045308,-84.72415159669903,346.29255294838276,81.1915,4.0,23.207233,0.017603591
1696540981000,1696540982323,32.86358568045308,-84.72415159669903,346.29255294838276,81.1915,4.0,23.207233,0.017603591
1696540982000,1696540982426,32.86361099778435,-84.72390637612551,346.71528508875906,82.94186,4.0,23.116968,0.01432767
1696540982000,1696540982527,32.86361099778435,-84.72390637612551,346.71528508875906,82.94186,4.0,23.116968,0.01432767
1696540982000,1696540982628,32.86361099778435,-84.72390637612551,346.71528508875906,82.94186,4.0,23.116968,0.01432767
1696540982000,1696540982729,32.86361099778435,-84.72390637612551,346.71528508875906,82.94186,4.0,23.116968,0.01432767
1696540982000,1696540982831,32.86361099778435,-84.72390637612551,346.71528508875906,82.94186,4.0,23.116968,0.01432767
1696540982000,1696540982932,32.86361099778435,-84.72390637612551,346.71528508875906,82.94186,4.0,23.116968,0.01432767
